transaction_id,date,description,amount,currency,country_code,expected_merchant,expected_category,expected_mcc,expected_city,expected_postcode_area,difficulty,pattern,channel
TX300142,2026-04-10T10:06:00Z,MICROSOFT*STORE LONDON GB,114.02,GBP,GB,Microsoft,Software > Productivity,5817,LONDON,EC2M,easy,clean,ecommerce
TX300143,2026-06-08T18:08:00Z,AMZN Mktp UK GROUP LTD LONDON GB,40.70,GBP,GB,Amazon,Shopping > Online Marketplace,5942,LONDON,EC1A,medium,legal_entity,ecommerce
TX300144,2026-04-14T05:57:00Z,HMRC*ZKQ1RWMV PRESTON GB,243.65,GBP,GB,HM Revenue & Customs,Government > Tax,9311,PRESTON,PR1,medium,ref_code,direct_debit
TX300145,2026-04-24T18:40:00Z,ADMIRAL INSURANCE PR,37.78,GBP,GB,Admiral,Financial > Insurance,6300,PRESTON,PR1,hard,truncated,direct_debit
TX300146,2026-08-23T12:55:00Z,PREMIER INN*E1TFVRR MANCHESTER GB,225.03,GBP,GB,Premier Inn,Travel > Hotels,7011,MANCHESTER,M3,medium,ref_code,card_present
TX300147,2026-06-05T02:00:00Z,EVANS GREENGROCERS 2245 OXFORD GB,44.93,GBP,GB,Evans Greengrocers,Groceries > Greengrocers,5411,OXFORD,OX1,medium,store_number,card_present
TX300148,2026-07-17T14:51:00Z,THE NOOK CAFE LONDON E14 GB,22.26,GBP,GB,The Nook Cafe,Food & Drink > Cafes & Coffee Shops,5814,LONDON,E14,medium,postcode_tail,card_present
TX300149,2026-07-13T08:10:00Z,SP *PATEL & SONS MOT CENTRE LONDON GB,82.80,GBP,GB,Patel & Sons Mot Centre,Transport > Vehicle Servicing,7538,LONDON,SE1,hard,psp_prefix,contactless
TX300150,2026-08-25T05:56:00Z,GWR 6129 IPSWICH GB,8.73,GBP,GB,Great Western Railway,Transport > Rail,4112,IPSWICH,IP1,easy,store_number,card_present
TX300151,2026-04-22T04:49:00Z,GOOGLE *SERVICES LIMITED SWANSEA GB,39.85,GBP,GB,Google,Entertainment > App Stores,5817,SWANSEA,SA1,medium,legal_entity,ecommerce
TX300152,2026-07-23T23:49:00Z,STONEGATE PUB CO PLYMOUTH PL1 GB,21.06,GBP,GB,Stonegate Pub Company,Food & Drink > Pubs & Bars,5813,PLYMOUTH,PL1,easy,postcode_tail,card_present
TX300153,2026-03-18T19:18:00Z,VIRGIN ACTIVE 4013 READING GB,142.32,GBP,GB,Virgin Active,Health > Gyms & Fitness,7997,READING,RG1,easy,store_number,card_present
TX300154,2026-03-19T08:24:00Z,THE GEORGE & DRAGON*YXS9Z3V7 READING GB,5.94,GBP,GB,The George & Dragon,Food & Drink > Pubs & Bars,5813,READING,RG1,medium,ref_code,contactless
TX300155,2026-05-18T14:29:00Z,ODEON CINEMAS 5831 L,155.64,GBP,GB,Odeon,Entertainment > Cinema,7832,LONDON,W1D,hard,truncated,card_present
TX300156,2026-03-10T02:03:00Z,ROberTSS BUtCHErS BOLTON GB,57.39,GBP,GB,Roberts's Butchers,Groceries > Butchers,5422,BOLTON,BL1,medium,case_mixed,card_present
TX300157,2026-05-14T03:18:00Z,ADOBE SYSTEMS GROUP LTD NORWICH GB,26.02,GBP,GB,Adobe,Software > Creative Tools,5817,NORWICH,NR1,medium,legal_entity,ecommerce
TX300158,2026-08-27T21:57:00Z,NANDOS LONDON GB,57.21,GBP,GB,Nando's,Food & Drink > Restaurants,5812,LONDON,E14,easy,clean,card_present
TX300159,2026-04-24T15:45:00Z,SP *EVANS FISH BAR ABERDEEN GB,26.89,GBP,GB,Evans Fish Bar,Food & Drink > Takeaway,5814,ABERDEEN,AB10,hard,psp_prefix,contactless
TX300160,2026-04-06T05:49:00Z,SP *MCGREGOR MINI MARKET WATFORD GB,127.43,GBP,GB,Mcgregor Mini Market,Groceries > Convenience Stores,5411,WATFORD,WD17,hard,psp_prefix,contactless
TX300161,2026-07-22T00:13:00Z,VIRGIN MEDIA*K7Q4H0K ABERDEEN GB,22.14,GBP,GB,Virgin Media,Bills > TV & Broadband,4899,ABERDEEN,AB10,medium,ref_code,direct_debit
TX300162,2026-07-19T14:04:00Z,PAPA JOHNS COVENTRY GB,63.89,GBP,GB,Papa John's,Food & Drink > Fast Food,5814,COVENTRY,CV1,easy,clean,contactless
TX300163,2026-04-06T13:49:00Z,TRT*THE BLACK HORSE BOLTON GB,70.97,GBP,GB,The Black Horse,Food & Drink > Pubs & Bars,5813,BOLTON,BL1,hard,psp_prefix,card_present
TX300164,2026-04-01T06:34:00Z,SP *THE OLD MILL CAFE EDINBURGH GB,20.17,GBP,GB,The Old Mill Cafe,Food & Drink > Cafes & Coffee Shops,5814,EDINBURGH,EH1,hard,psp_prefix,contactless
TX300165,2026-03-04T12:26:00Z,ALL BAR ONE 3705 LEEDS,60.21,GBP,GB,All Bar One,Food & Drink > Pubs & Bars,5813,LEEDS,LS1,hard,truncated,contactless
TX300166,2026-04-28T07:58:00Z,NATIONAL TRUST TID85289 WOLVERHAMPTON GB,24.86,GBP,GB,National Trust,Entertainment > Attractions,7991,WOLVERHAMPTON,WV1,medium,terminal_id,contactless
TX300167,2026-04-10T18:42:00Z,THEPOTTINGSHEDCAFE BRADFORD GB,51.94,GBP,GB,The Potting Shed Cafe,Food & Drink > Cafes & Coffee Shops,5814,BRADFORD,BD1,hard,no_space,contactless
TX300168,2026-04-02T16:43:00Z,GULF 1974 BRIGHTON,79.79,GBP,GB,Gulf,Transport > Fuel & Petrol,5541,BRIGHTON,BN1,hard,truncated,contactless
TX300169,2026-07-06T22:36:00Z,SINGH & SONS PIZZERIA 7159 GLASGOW GB,49.84,GBP,GB,Singh & Sons Pizzeria,Food & Drink > Restaurants,5812,GLASGOW,G1,medium,store_number,contactless
TX300170,2026-06-21T06:59:00Z,VODAFONE LTD PLC BRADFORD GB,220.86,GBP,GB,Vodafone,Bills > Mobile,4814,BRADFORD,BD1,medium,legal_entity,standing_order
TX300171,2026-04-01T00:30:00Z,PREMIER STORES SALFORD M50 GB,96.54,GBP,GB,Premier Stores,Groceries > Convenience Stores,5411,SALFORD,M50,easy,postcode_tail,card_present
TX300172,2026-03-10T20:56:00Z,WP*MCGREGORS VETERINARY SURGERY SALFORD GB,72.64,GBP,GB,Mcgregor's Veterinary Surgery,Health > Veterinary,0742,SALFORD,M50,hard,psp_prefix,ecommerce
TX300173,2026-04-22T01:32:00Z,THREE UK GUILDFORD,49.25,GBP,GB,Three,Bills > Mobile,4814,GUILDFORD,GU1,hard,truncated,direct_debit
TX300174,2026-03-11T18:30:00Z,WASABI GROUP LTD DERBY GB,36.09,GBP,GB,Wasabi,Food & Drink > Fast Food,5814,DERBY,DE1,medium,legal_entity,ecommerce
TX300175,2026-08-17T11:39:00Z,EVERYMAN MEDIA LIMITED DURHAM GB,63.49,GBP,GB,Everyman Cinema,Entertainment > Cinema,7832,DURHAM,DH1,medium,legal_entity,card_present
TX300176,2026-08-09T19:14:00Z,HOUSE OF FRASER TID15656 NOTTINGHAM GB,251.36,GBP,GB,House of Fraser,Shopping > Department Stores,5311,NOTTINGHAM,NG1,medium,terminal_id,contactless
TX300177,2026-05-08T17:38:00Z,NOW TV GUILDFORD GB,78.72,GBP,GB,NOW,Entertainment > Streaming,5815,GUILDFORD,GU1,easy,clean,ecommerce
TX300178,2026-05-21T19:38:00Z,WAYFAIR DUNDEE DD1 GB,246.84,GBP,GB,Wayfair,Shopping > Furniture,5712,DUNDEE,DD1,easy,postcode_tail,contactless
TX300179,2026-07-15T18:27:00Z,GOOGLE *SERVICES BELFAST GB,7.02,GBP,GB,Google,Entertainment > App Stores,5817,BELFAST,BT1,easy,clean,ecommerce
TX300180,2026-08-18T19:03:00Z,THAMES WATER*RFFN2K2V LONDON GB,19.08,GBP,GB,Thames Water,Bills > Water,4900,LONDON,E15,medium,ref_code,standing_order
TX300181,2026-07-02T12:00:00Z,MEGABUS 1389 LONDON GB,55.37,GBP,GB,Megabus,Transport > Coach & Bus,4131,LONDON,W1D,easy,store_number,contactless
TX300182,2026-04-10T23:43:00Z,GREENEKING WOLVERHAMPTON GB,55.69,GBP,GB,Greene King,Food & Drink > Pubs & Bars,5813,WOLVERHAMPTON,WV1,hard,no_space,card_present
TX300183,2026-03-16T11:42:00Z,BOOTS CHESTER CH1 GB,9.78,GBP,GB,Boots,Health > Pharmacy,5912,CHESTER,CH1,easy,postcode_tail,contactless
TX300184,2026-07-24T16:25:00Z,MICROSOFT*STORE*CMWXR DURHAM GB,82.87,GBP,GB,Microsoft,Software > Productivity,5817,DURHAM,DH1,medium,ref_code,ecommerce
TX300185,2026-06-24T16:41:00Z,GREGGS 4645 GLASGOW GB,62.81,GBP,GB,Greggs,Food & Drink > Bakeries,5814,GLASGOW,G2,easy,store_number,card_present
TX300186,2026-08-20T02:38:00Z,AO RETAIL LTD BRIGHTON GB,382.97,GBP,GB,AO.com,Shopping > Electronics,5732,BRIGHTON,BN1,easy,clean,contactless
TX300187,2026-06-26T00:00:00Z,SP *THE CROWN INN LIVERPOOL GB,15.60,GBP,GB,The Crown Inn,Food & Drink > Pubs & Bars,5813,LIVERPOOL,L2,hard,psp_prefix,contactless
TX300188,2026-05-24T07:26:00Z,STARLING BANK*TVKH3J BELFAST GB,205.48,GBP,GB,Starling Bank,Financial > Banking,6012,BELFAST,BT1,medium,ref_code,ecommerce
TX300189,2026-07-17T08:55:00Z,NISA LOCAL 1916 DURHAM GB,121.17,GBP,GB,Nisa Local,Groceries > Convenience Stores,5411,DURHAM,DH1,easy,store_number,card_present
TX300190,2026-05-23T07:15:00Z,DOMINOS PIZZA NEWCASTLE UPON TYNE GB,3.04,GBP,GB,Domino's Pizza,Food & Drink > Fast Food,5814,NEWCASTLE UPON TYNE,NE1,easy,clean,contactless
TX300191,2026-07-11T17:41:00Z,HOLIDAY INN TID33243 HULL GB,974.17,GBP,GB,Holiday Inn,Travel > Hotels,7011,HULL,HU1,medium,terminal_id,contactless
TX300192,2026-03-08T08:59:00Z,ALL BAR ONE EXETER GB,72.31,GBP,GB,All Bar One,Food & Drink > Pubs & Bars,5813,EXETER,EX1,easy,clean,contactless
TX300193,2026-04-30T17:11:00Z,BT GROUP PLC SALFORD GB,199.23,GBP,GB,BT,Bills > Broadband,4814,SALFORD,M50,easy,clean,direct_debit
TX300194,2026-08-01T19:05:00Z,CANCER RESEARCH UK BATH GB,35.07,GBP,GB,Cancer Research UK,Charity > Donations,8398,BATH,BA1,easy,clean,card_present
TX300195,2026-03-22T01:51:00Z,WAGAMAMA 5901 BRISTOL GB,81.54,GBP,GB,Wagamama,Food & Drink > Restaurants,5812,BRISTOL,BS1,easy,store_number,card_present
TX300196,2026-04-27T12:23:00Z,CASH WITHDRAWAL LINK TID56064 LUTON GB,19.66,GBP,GB,LINK ATM,Financial > Cash Withdrawal,6011,LUTON,LU1,medium,terminal_id,atm
TX300197,2026-04-23T20:50:00Z,JOHN LEWIS 3837 LONDON,118.28,GBP,GB,John Lewis,Shopping > Department Stores,5311,LONDON,N1,hard,truncated,card_present
TX300198,2026-03-11T01:26:00Z,RIVERSIDE CAFE BIRMINGHAM GB,10.03,GBP,GB,Riverside Cafe,Food & Drink > Cafes & Coffee Shops,5814,BIRMINGHAM,B1,medium,clean,card_present
TX300199,2026-03-28T07:33:00Z,SMTHS BKRY NORWICH GB,7.31,GBP,GB,Smith's Bakery,Food & Drink > Bakeries,5462,NORWICH,NR1,hard,vowel_dropped,contactless
TX300200,2026-08-01T16:51:00Z,WICKES BUILDING LIVERPOOL GB,342.69,GBP,GB,Wickes,Shopping > Home Improvement,5211,LIVERPOOL,L2,easy,clean,contactless
TX300201,2026-06-30T15:50:00Z,CKO*IVY LANE CAFE BRISTOL GB,22.99,GBP,GB,Ivy Lane Cafe,Food & Drink > Cafes & Coffee Shops,5814,BRISTOL,BS1,hard,psp_prefix,contactless
TX300202,2026-03-14T04:59:00Z,MEGABUS*R9TJU BRISTOL GB,1.63,GBP,GB,Megabus,Transport > Coach & Bus,4131,BRISTOL,BS1,medium,ref_code,card_present
TX300203,2026-03-22T16:57:00Z,HONEYCOMB CAFE TID90100 CARDIFF GB,32.11,GBP,GB,Honeycomb Cafe,Food & Drink > Cafes & Coffee Shops,5814,CARDIFF,CF10,medium,terminal_id,card_present
TX300204,2026-06-18T16:11:00Z,PRIMARK GROUP LTD LONDON GB,281.83,GBP,GB,Primark,Shopping > Clothing,5651,LONDON,SW6,medium,legal_entity,contactless
TX300205,2026-06-18T12:22:00Z,SINGHS BUTCHERS BATH GB,3.44,GBP,GB,Singh's Butchers,Groceries > Butchers,5422,BATH,BA1,medium,clean,contactless
TX300206,2026-04-18T01:48:00Z,ADDISONLEE GLASGOW GB,1.62,GBP,GB,Addison Lee,Transport > Taxi,4121,GLASGOW,G1,hard,no_space,contactless
TX300207,2026-03-26T16:59:00Z,GULF 7690 NEWPORT GB,109.69,GBP,GB,Gulf,Transport > Fuel & Petrol,5541,NEWPORT,NP20,easy,store_number,ecommerce
TX300208,2026-03-19T09:54:00Z,tEsCo pfs GLASGOW GB,81.92,GBP,GB,Tesco Petrol Filling Station,Transport > Fuel & Petrol,5541,GLASGOW,G1,medium,case_mixed,contactless
TX300209,2026-06-20T20:20:00Z,HMRC NORWICH,371.69,GBP,GB,HM Revenue & Customs,Government > Tax,9311,NORWICH,NR1,hard,truncated,standing_order
TX300210,2026-06-05T19:01:00Z,SPRDRG LEICESTER GB,146.87,GBP,GB,Superdrug,Health > Pharmacy,5912,LEICESTER,LE1,hard,vowel_dropped,contactless
TX300211,2026-07-09T21:44:00Z,TOBY CARVERY*1Z1V3B8L PORTSMOUTH GB,37.36,GBP,GB,Toby Carvery,Food & Drink > Restaurants,5812,PORTSMOUTH,PO1,medium,ref_code,ecommerce
TX300212,2026-06-02T12:34:00Z,SCREWFIX 583 LONDO,178.81,GBP,GB,Screwfix,Shopping > Home Improvement,5211,LONDON,EC2M,hard,truncated,contactless
TX300213,2026-08-09T23:05:00Z,SLUG AND LETTUCE 1416 PORTSMOUTH GB,47.83,GBP,GB,Slug and Lettuce,Food & Drink > Pubs & Bars,5813,PORTSMOUTH,PO1,easy,store_number,card_present
TX300214,2026-08-12T10:31:00Z,LNER*1FABSG LONDON GB,78.38,GBP,GB,LNER,Transport > Rail,4112,LONDON,SE1,medium,ref_code,contactless
TX300215,2026-08-22T18:20:00Z,WP*CAMPBELLS NAIL BAR NEWCASTLE UPON TYNE GB,17.61,GBP,GB,Campbell's Nail Bar,Personal Care > Beauty,7230,NEWCASTLE UPON TYNE,NE1,hard,psp_prefix,card_present
TX300216,2026-05-30T14:49:00Z,HOLLANDBARRETT ABERDEEN GB,157.25,GBP,GB,Holland & Barrett,Health > Health Food,5499,ABERDEEN,AB10,hard,no_space,contactless
TX300217,2026-07-03T01:00:00Z,SCOTTISHPOWER EDINBURGH GB,200.42,GBP,GB,ScottishPower,Bills > Energy,4900,EDINBURGH,EH1,easy,clean,direct_debit
TX300218,2026-07-27T14:41:00Z,AMAZON.CO.UK LONDON GB,78.18,GBP,GB,Amazon,Shopping > Online Marketplace,5942,LONDON,N1,easy,clean,ecommerce
TX300219,2026-08-11T04:11:00Z,TOBY CARVERY TID74917 CROYDON GB,20.49,GBP,GB,Toby Carvery,Food & Drink > Restaurants,5812,CROYDON,CR0,medium,terminal_id,contactless
TX300220,2026-04-08T01:23:00Z,THE RNG BRADFORD GB,10.65,GBP,GB,The Range,Shopping > Home & Garden,5200,BRADFORD,BD1,hard,vowel_dropped,ecommerce
TX300221,2026-04-05T16:30:00Z,WISE PAYMENTS*L9EMZ55P LONDON GB,10.10,GBP,GB,Wise,Financial > Money Transfer,6012,LONDON,SE1,medium,ref_code,ecommerce
TX300222,2026-07-30T03:07:00Z,MORRISONS PFS 2741,54.29,GBP,GB,Morrisons Petrol,Transport > Fuel & Petrol,5541,MILTON KEYNES,MK9,hard,truncated,contactless
TX300223,2026-03-10T08:53:00Z,FIVE GUYS PORTSMOUTH GB,31.60,GBP,GB,Five Guys,Food & Drink > Fast Food,5814,PORTSMOUTH,PO1,easy,clean,contactless
TX300224,2026-05-22T12:09:00Z,CEX LTD TID34367 LONDON GB,446.35,GBP,GB,CeX,Shopping > Electronics,5732,LONDON,SE10,medium,terminal_id,contactless
TX300225,2026-08-13T02:00:00Z,EDF ENERGY HULL GB,142.72,GBP,GB,EDF Energy,Bills > Energy,4900,HULL,HU1,easy,clean,direct_debit
TX300226,2026-07-27T21:42:00Z,MARKS&SPENCER PLC 2520 STOCKPORT GB,399.69,GBP,GB,Marks & Spencer,Shopping > Department Stores,5311,STOCKPORT,SK1,easy,store_number,contactless
TX300227,2026-03-01T16:27:00Z,DELIVEROO SUNDERLAND GB,16.16,GBP,GB,Deliveroo,Food & Drink > Food Delivery,5812,SUNDERLAND,SR1,easy,clean,card_present
TX300228,2026-04-12T10:58:00Z,CKO*ROBERTS & SONS FLORIST SHEFFIELD GB,55.52,GBP,GB,Roberts & Sons Florist,Shopping > Florists,5992,SHEFFIELD,S1,hard,psp_prefix,contactless
TX300229,2026-08-08T08:29:00Z,DAVID LLOYD CLUBS 2378 LONDON GB,166.01,GBP,GB,David Lloyd,Health > Gyms & Fitness,7997,LONDON,SW1A,easy,store_number,card_present
TX300230,2026-08-17T19:23:00Z,ZARA UK LONDON GB,459.51,GBP,GB,Zara,Shopping > Clothing,5651,LONDON,NW1,easy,clean,contactless
TX300231,2026-05-18T11:28:00Z,NCP CAR PARK 0957 LONDON GB,15.80,GBP,GB,NCP,Transport > Parking,7523,LONDON,N1,easy,store_number,ecommerce
TX300232,2026-06-27T13:31:00Z,CASH WITHDRAWAL LINK GROUP LTD LONDON GB,104.35,GBP,GB,LINK ATM,Financial > Cash Withdrawal,6011,LONDON,SE10,medium,legal_entity,atm
TX300233,2026-03-12T22:43:00Z,AIRBNB EDINBURGH GB,1307.34,GBP,GB,Airbnb,Travel > Short-Term Rentals,7011,EDINBURGH,EH1,easy,clean,ecommerce
TX300234,2026-06-17T20:09:00Z,UBER *EATS 3368 NEWPORT,6.82,GBP,GB,Uber Eats,Food & Drink > Food Delivery,5812,NEWPORT,NP20,hard,truncated,contactless
TX300235,2026-08-25T00:01:00Z,ENGLISHHERITAGE SHEFFIELD GB,16.92,GBP,GB,English Heritage,Entertainment > Attractions,7991,SHEFFIELD,S1,hard,no_space,card_present
TX300236,2026-07-07T07:06:00Z,THE DAILY GRIND CAFE TID25499 LIVERPOOL GB,3.35,GBP,GB,The Daily Grind Cafe,Food & Drink > Cafes & Coffee Shops,5814,LIVERPOOL,L1,medium,terminal_id,contactless
TX300237,2026-04-06T03:09:00Z,JET2.COM 0686 BOLTON GB,177.32,GBP,GB,Jet2,Travel > Airlines,3000,BOLTON,BL1,easy,store_number,contactless
TX300238,2026-06-10T16:46:00Z,SUMUP  *RIVERSIDE CAFE WOLVERHAMPTON GB,49.50,GBP,GB,Riverside Cafe,Food & Drink > Cafes & Coffee Shops,5814,WOLVERHAMPTON,WV1,hard,psp_prefix,contactless
TX300239,2026-08-05T23:29:00Z,WELL PHARMACY GLASGOW GB,16.97,GBP,GB,Well Pharmacy,Health > Pharmacy,5912,GLASGOW,G1,easy,clean,card_present
TX300240,2026-04-17T13:13:00Z,KLARNA LONDON GB,147.75,GBP,GB,Klarna,Financial > Buy Now Pay Later,6012,LONDON,NW1,easy,clean,ecommerce
TX300241,2026-04-09T07:23:00Z,TLSTTN MANCHESTER GB,4.65,GBP,GB,Toolstation,Shopping > Home Improvement,5211,MANCHESTER,M3,hard,vowel_dropped,card_present
TX300242,2026-06-07T19:52:00Z,BEGUM BALTI HOUSE*2SKJFQH EDINBURGH GB,9.51,GBP,GB,Begum Balti House,Food & Drink > Restaurants,5812,EDINBURGH,EH1,medium,ref_code,card_present
TX300243,2026-05-16T02:10:00Z,TGI FRIDAYS DURHAM GB,12.81,GBP,GB,TGI Fridays,Food & Drink > Restaurants,5812,DURHAM,DH1,easy,clean,contactless
TX300244,2026-05-18T11:37:00Z,PAPA JOHNS UK LTD WATFORD GB,84.93,GBP,GB,Papa John's,Food & Drink > Fast Food,5814,WATFORD,WD17,medium,legal_entity,ecommerce
TX300245,2026-03-20T21:09:00Z,B&Q PLC 3344 HULL GB,238.69,GBP,GB,B&Q,Shopping > Home Improvement,5211,HULL,HU1,easy,store_number,contactless
TX300246,2026-03-26T21:03:00Z,GO OUTDOORS 5705 MANCHESTER GB,35.35,GBP,GB,Go Outdoors,Shopping > Sporting Goods,5941,MANCHESTER,M4,easy,store_number,card_present
TX300247,2026-03-01T14:16:00Z,WP*O'BRIENS VETERINARY SURGERY LONDON GB,92.20,GBP,GB,O'Brien's Veterinary Surgery,Health > Veterinary,0742,LONDON,NW1,hard,psp_prefix,card_present
TX300248,2026-05-06T14:21:00Z,TRT*EVANS PHYSIOTHERAPY PORTSMOUTH GB,33.91,GBP,GB,Evans Physiotherapy,Health > Physiotherapy,8049,PORTSMOUTH,PO1,hard,psp_prefix,contactless
TX300249,2026-08-28T13:02:00Z,ROBERTS MOT CENTRE STOCKPORT GB,16.35,GBP,GB,Roberts Mot Centre,Transport > Vehicle Servicing,7538,STOCKPORT,SK1,medium,clean,card_present
TX300250,2026-03-22T16:22:00Z,VUE ENTERTAINMENT 7609 LONDON GB,8.71,GBP,GB,Vue,Entertainment > Cinema,7832,LONDON,E15,easy,store_number,contactless
TX300251,2026-04-30T04:57:00Z,aO REtaIL LTD LONDON GB,73.90,GBP,GB,AO.com,Shopping > Electronics,5732,LONDON,SE1,medium,case_mixed,card_present
TX300252,2026-07-19T10:41:00Z,PAYPAL*0Z8EX0M CHESTER GB,344.94,GBP,GB,PayPal,Financial > Payment Services,6012,CHESTER,CH1,medium,ref_code,ecommerce
TX300253,2026-04-13T16:30:00Z,TK MAXX NEWCASTLE UPON TYNE GB,250.19,GBP,GB,TK Maxx,Shopping > Discount Retail,5651,NEWCASTLE UPON TYNE,NE1,easy,clean,contactless
TX300254,2026-03-15T19:31:00Z,OXFAM SOLIHULL GB,82.47,GBP,GB,Oxfam,Charity > Donations,8398,SOLIHULL,B91,easy,clean,contactless
TX300255,2026-04-15T13:29:00Z,TEMU.COM*NVFVW GLASGOW GB,71.42,GBP,GB,Temu,Shopping > Online Marketplace,5942,GLASGOW,G1,medium,ref_code,ecommerce
TX300256,2026-08-17T08:20:00Z,SP *TAYLORS HAIR STUDIO STOKE-ON-TRENT GB,13.24,GBP,GB,Taylor's Hair Studio,Personal Care > Hairdressing,7230,STOKE-ON-TRENT,ST1,hard,psp_prefix,contactless
TX300257,2026-06-20T20:36:00Z,GWR LONDON GB,1.89,GBP,GB,Great Western Railway,Transport > Rail,4112,LONDON,W1D,easy,clean,card_present
TX300258,2026-03-05T20:41:00Z,THE HIDEAWAY CAFE 4799 MA,13.23,GBP,GB,The Hideaway Cafe,Food & Drink > Cafes & Coffee Shops,5814,MANCHESTER,M4,hard,truncated,contactless
TX300259,2026-03-17T06:09:00Z,TOBY CARVERY HULL HU1 GB,54.05,GBP,GB,Toby Carvery,Food & Drink > Restaurants,5812,HULL,HU1,easy,postcode_tail,contactless
TX300260,2026-04-22T05:09:00Z,WP*THE FOX & HOUNDS LONDON GB,44.22,GBP,GB,The Fox & Hounds,Food & Drink > Pubs & Bars,5813,LONDON,EC2M,hard,psp_prefix,contactless
TX300261,2026-03-24T23:40:00Z,HARRODS LTD LONDON GB,228.20,GBP,GB,Harrods,Shopping > Department Stores,5311,LONDON,EC2M,easy,clean,card_present
TX300262,2026-03-11T16:37:00Z,WISE PAYMENTS LONDON GB,75.28,GBP,GB,Wise,Financial > Money Transfer,6012,LONDON,W1D,easy,clean,ecommerce
TX300263,2026-08-07T11:31:00Z,OCADO RETAIL GUILDFORD GB,68.66,GBP,GB,Ocado,Groceries > Online Grocery,5411,GUILDFORD,GU1,easy,clean,ecommerce
TX300264,2026-03-17T06:59:00Z,SP *BEAN THERE CAFE BATH GB,7.82,GBP,GB,Bean There Cafe,Food & Drink > Cafes & Coffee Shops,5814,BATH,BA1,hard,psp_prefix,ecommerce
TX300265,2026-08-23T01:34:00Z,NATIONAL TRUST TID74062 READING GB,37.16,GBP,GB,National Trust,Entertainment > Attractions,7991,READING,RG1,medium,terminal_id,card_present
TX300266,2026-03-01T01:15:00Z,NIKE UK TID11276 GLASGOW GB,46.71,GBP,GB,Nike,Shopping > Sporting Goods,5941,GLASGOW,G2,medium,terminal_id,contactless
TX300267,2026-05-28T19:34:00Z,COSTA COFFEE LTD LIVERPOOL GB,28.04,GBP,GB,Costa Coffee,Food & Drink > Cafes & Coffee Shops,5814,LIVERPOOL,L1,medium,legal_entity,contactless
TX300268,2026-04-13T16:03:00Z,STARLING BANK EXETER GB,490.68,GBP,GB,Starling Bank,Financial > Banking,6012,EXETER,EX1,easy,clean,ecommerce
TX300269,2026-04-15T22:08:00Z,THAMES WATER LONDON GB,29.23,GBP,GB,Thames Water,Bills > Water,4900,LONDON,E15,easy,clean,direct_debit
TX300270,2026-03-19T18:07:00Z,SINGH & SONS BOOKSHOP*M389GL LIVERPOOL GB,134.21,GBP,GB,Singh & Sons Bookshop,Shopping > Books,5942,LIVERPOOL,L1,medium,ref_code,card_present
TX300271,2026-08-19T00:11:00Z,MILLER AND CARTER SHEFFIELD S1 GB,11.45,GBP,GB,Miller & Carter,Food & Drink > Restaurants,5812,SHEFFIELD,S1,easy,postcode_tail,contactless
TX300272,2026-07-31T00:05:00Z,O'BRIENS DRY CLEANERS 9539 LEEDS GB,81.17,GBP,GB,O'Brien's Dry Cleaners,Personal Care > Laundry,7216,LEEDS,LS1,medium,store_number,card_present
TX300273,2026-07-22T17:58:00Z,PRET A MANGER LONDON EC2M GB,47.06,GBP,GB,Pret A Manger,Food & Drink > Cafes & Coffee Shops,5814,LONDON,EC2M,easy,postcode_tail,contactless
TX300274,2026-06-05T15:37:00Z,WAYFAIR LEEDS LS2 GB,5.07,GBP,GB,Wayfair,Shopping > Furniture,5712,LEEDS,LS2,easy,postcode_tail,contactless
TX300275,2026-04-03T10:57:00Z,MARKS&SPENCER PLC 255 LONDON GB,342.11,GBP,GB,Marks & Spencer,Shopping > Department Stores,5311,LONDON,EC1A,easy,store_number,contactless
TX300276,2026-06-20T21:21:00Z,WAGAMAMA UK LTD NOTTINGHAM GB,2.56,GBP,GB,Wagamama,Food & Drink > Restaurants,5812,NOTTINGHAM,NG1,medium,legal_entity,contactless
TX300277,2026-06-23T09:52:00Z,FIVE GUYS LEEDS GB,7.50,GBP,GB,Five Guys,Food & Drink > Fast Food,5814,LEEDS,LS1,easy,clean,contactless
TX300278,2026-03-14T14:18:00Z,WM MORRISONS 1121 DERBY GB,17.21,GBP,GB,Morrisons,Groceries > Supermarkets,5411,DERBY,DE1,easy,store_number,contactless
TX300279,2026-07-17T03:59:00Z,THE GEORGE & DRAGON OXFORD GB,88.70,GBP,GB,The George & Dragon,Food & Drink > Pubs & Bars,5813,OXFORD,OX1,medium,clean,contactless
TX300280,2026-06-18T14:24:00Z,SLUG AND LETTUCE*AWW58B STOCKPORT GB,5.13,GBP,GB,Slug and Lettuce,Food & Drink > Pubs & Bars,5813,STOCKPORT,SK1,medium,ref_code,contactless
TX300281,2026-03-01T09:01:00Z,ANGLIAN WATER CARDIFF,174.64,GBP,GB,Anglian Water,Bills > Water,4900,CARDIFF,CF10,hard,truncated,direct_debit
TX300282,2026-03-31T22:37:00Z,BREWDOG LTD IPSWICH GB,9.08,GBP,GB,BrewDog,Food & Drink > Pubs & Bars,5813,IPSWICH,IP1,medium,legal_entity,contactless
TX300283,2026-04-22T17:42:00Z,PAYPAL *THE WHITE HART LEICESTER GB,46.50,GBP,GB,The White Hart,Food & Drink > Pubs & Bars,5813,LEICESTER,LE1,hard,psp_prefix,card_present
